campaign,impressions,clicks,conversions,ad_spend,revenue,retention_rate,customer_ltv,ctr,conversion_rate,cac,roas
Campaign_A,5234,1921,165,4588.560122062536,32952.56003220088,0.8913726009983929,2960.116508229332,0.36702330913259457,0.08589276418532014,27.80945528522749,7.18145979470982
Campaign_C,7988,215,56,7110.076037726726,39265.04846291843,0.6133088482641019,4675.974215828208,0.026915373059589385,0.26046511627906976,126.9656435308344,5.522451272612898
Campaign_C,3026,1387,210,4851.211010848458,39781.71350358643,0.5583338229383245,3644.0035640092483,0.4583608724388632,0.1514059120403749,23.101004813564085,8.200367581336925
Campaign_C,4744,761,157,1374.9049057125724,30521.021704469298,0.7985829398440034,4592.974629847476,0.1604131534569983,0.20630749014454666,8.757356087341226,22.19864194073201
Campaign_B,1009,1935,133,5757.10065320372,26070.29054343169,0.8600285781189212,4546.318690702898,1.9177403369672943,0.06873385012919897,43.2864710767197,4.528371503965986
Campaign_C,1260,1565,10,6595.503133859868,3989.3500072643496,0.8743692920440655,3042.641845778299,1.242063492063492,0.006389776357827476,659.5503133859868,0.6048590875173572
Campaign_B,7038,1671,256,7186.026954409823,15103.733643728687,0.573798427618875,2662.4222234154154,0.23742540494458653,0.15320167564332735,28.07041779066337,2.1018197871439983
Campaign_B,3219,552,137,4045.9682373962096,5570.300892130325,0.8687168151609207,2809.3327874598194,0.17148182665424044,0.24818840579710144,29.532614871505178,1.3767534902140268
Campaign_C,8041,1968,200,5854.769724773241,48227.33488304521,0.42251366940588997,4892.737498002377,0.24474567839820918,0.1016260162601626,29.273848623866208,8.237272710996859
Campaign_B,3060,1600,76,4781.521511919675,7618.927165062274,0.4273138203028454,3877.1800741474462,0.5228758169934641,0.0475,62.91475673578519,1.5934106217172375
Campaign_C,6287,386,13,6884.532368146407,8436.995082704001,0.742935557345785,576.0162287223594,0.06139653252743757,0.03367875647668394,529.579412934339,1.2255000966718643
Campaign_C,2619,1426,152,6043.791189585776,44589.254298194115,0.43470850301355046,3903.2206135679294,0.5444826269568538,0.10659186535764376,39.761784142011685,7.3776960354002785
Campaign_A,9512,1116,200,5494.684085811781,47252.485890346434,0.5785350426805889,894.1633420462181,0.11732548359966358,0.17921146953405018,27.473420429058905,8.599672911562008
Campaign_C,2342,410,30,2870.481484963362,38525.622922510585,0.7700157924358082,2264.385217577847,0.17506404782237403,0.07317073170731707,95.6827161654454,13.42131037051518
Campaign_A,3832,307,236,519.1759186082222,1264.8412599608237,0.5854967928298245,1091.7753772738447,0.08011482254697286,0.7687296416938111,2.1998979602043316,2.4362479356737876
Campaign_C,3824,717,126,2153.7759154585783,1065.9672768716214,0.49877987979205274,3463.4361743894874,0.1875,0.17573221757322174,17.093459646496655,0.4949295185356632
Campaign_C,2994,545,151,1612.1273935296022,19526.937719585087,0.5547428420196129,4392.6831941555265,0.1820307281229125,0.27706422018348625,10.676340354500677,12.11252770591081
Campaign_A,4490,769,48,4766.3050776039945,8026.373130533734,0.6516664327377375,1487.2913325650707,0.17126948775055678,0.06241872561768531,99.29802245008322,1.6839822461739198
Campaign_A,8984,732,261,6316.452432237524,1900.920965428267,0.6614622204455153,455.9531689805288,0.08147818343722173,0.35655737704918034,24.200967173323846,0.3009475628639999
Campaign_C,2604,154,216,2524.3075825056776,23739.26778082073,0.830650127240961,1527.5408354710682,0.05913978494623656,1.4025974025974026,11.686609178267027,9.40426909356928
Campaign_B,1235,1011,219,9421.042411688277,47210.032972941604,0.8125842761873319,3378.1911967643623,0.8186234817813766,0.2166172106824926,43.01845850085971,5.011126254390934
Campaign_A,2908,1135,124,563.4802276269339,16867.159170219136,0.6512497925058743,1677.3626313945272,0.390302613480055,0.1092511013215859,4.544195384088177,29.933897132920265
Campaign_B,9567,756,234,7836.859644070757,33395.893243006125,0.8651170420043242,1426.6552293913269,0.07902163687676388,0.30952380952380953,33.49085317978956,4.2613871831011965
Campaign_B,4530,1523,143,6439.445310539201,32959.5323034896,0.4628304262252677,962.9541933921115,0.3362030905077263,0.09389363099146422,45.031086087686724,5.118380654548918
Campaign_B,6256,1771,260,4048.7706099529782,13302.92507959322,0.5404443426258958,2512.706313028446,0.28308823529411764,0.14680971202710333,15.572194653665301,3.2856702345376188
Campaign_A,3635,1079,228,979.6449719178752,32870.83719236935,0.8553870549262383,1415.9466993780784,0.2968363136176066,0.211306765523633,4.296688473324014,33.55382626832382
Campaign_B,9162,614,100,6461.122431950654,11404.364740057672,0.6078967212443842,3668.5012282404414,0.06701593538528705,0.16286644951140064,64.61122431950653,1.7650748550534157
Campaign_A,3560,1779,55,4163.3283722236565,6978.363265267563,0.9396498573366131,429.28088986140347,0.4997191011235955,0.030916245081506463,75.69687949497558,1.6761500994792735
Campaign_B,6415,1665,47,9394.537824425583,35367.780992424814,0.6564393048403094,3336.963513901022,0.25954793452844893,0.02822822822822823,199.88378349841665,3.764717504300147
Campaign_C,4391,336,151,5648.905711452776,6558.60003809192,0.8355645926300702,1225.922072110461,0.07652015486221818,0.4494047619047619,37.409971599025006,1.1610390353648141
Campaign_C,6951,1402,109,9426.689357288327,49848.55171087841,0.6212688727603046,2471.9323422054354,0.2016975974679902,0.07774607703281027,86.48338859897548,5.288023167151208
Campaign_A,6468,447,199,2594.595087996389,9989.167656361236,0.6337244354843368,1466.14511405474,0.06910946196660482,0.4451901565995526,13.038166271338637,3.8499909687546356
Campaign_C,9007,726,44,7394.396148458981,30112.951275066418,0.610585731006301,3627.7049462534383,0.08060397468635505,0.06060606060606061,168.0544579195223,4.072401676956686
Campaign_C,7413,1227,156,6363.865698062894,21157.35399921688,0.7954915912809464,4729.269849245602,0.16552003237555646,0.1271393643031785,40.79401088501855,3.3246072439361813
Campaign_B,7941,729,39,7524.378183397463,7192.934697877688,0.701134836232997,4589.530058375575,0.09180204004533433,0.053497942386831275,192.93277393326827,0.9559507141399266
Campaign_A,5820,1640,93,2539.3447077390992,2364.3514712932565,0.919077961252603,2937.959764963251,0.281786941580756,0.056707317073170734,27.30478180364623,0.9310872462834525
Campaign_B,3898,1995,290,6817.44790425885,31513.88183234883,0.5379896740937576,2339.921001122043,0.5118009235505387,0.14536340852130325,23.50844104916845,4.622533574867826
Campaign_B,8546,1371,279,5231.383734040255,40531.12062566718,0.4553095026458944,4100.5875217249395,0.16042593025977064,0.20350109409190373,18.750479333477617,7.7476864031086
Campaign_B,1077,463,163,7556.837261610004,42258.76741383046,0.6162938168045684,3432.465495007263,0.4298978644382544,0.35205183585313177,46.3609647951534,5.592123523489391
Campaign_B,8577,420,111,3606.924119442269,24652.960180769787,0.7391919892057268,958.6423653738177,0.04896817068905212,0.2642857142857143,32.49481188686729,6.834898479811054
Campaign_B,5227,1756,224,8955.5417419199,39095.317891936895,0.8734394153035222,4113.550107384352,0.33594796250239145,0.1275626423690205,39.98009706214241,4.365488880358408
Campaign_B,1600,385,159,1300.8624888078284,33969.50954093869,0.5904082876741802,2172.9777275038155,0.240625,0.412987012987013,8.181525086841688,26.113067163670735
Campaign_B,2065,248,92,8168.298528516287,36488.47184745753,0.7595827131184538,985.4790168573168,0.12009685230024213,0.3709677419354839,88.7858535708292,4.4670835327666945
Campaign_A,3136,1207,119,8682.536445243362,25137.351255868893,0.5926092745627705,1444.8968844626377,0.3848852040816326,0.09859154929577464,72.96249113649884,2.8951621930294493
Campaign_C,7943,505,284,8263.896957984802,32037.175271864227,0.7394707706469519,1374.2587997292947,0.06357799320156113,0.5623762376237624,29.098228725298597,3.8767636424736684
Campaign_B,8804,1077,210,5370.900745486872,40470.76976522679,0.886644370866858,2620.0745242871276,0.12233075874602453,0.19498607242339833,25.575717835651773,7.535192267187971
Campaign_B,7565,555,293,4664.657310292232,20496.324602294128,0.527246703242675,1210.1319488554839,0.07336417713152676,0.527927927927928,15.920332117038335,4.393961493606499
Campaign_B,6984,1866,182,9964.49172198633,40492.9661425116,0.6223329031588716,661.654112637802,0.26718213058419243,0.09753483386923902,54.7499545164084,4.063726206241426
Campaign_B,6142,899,215,2677.1335365345403,30008.82529666408,0.9462958580363605,662.2697105381156,0.14636926082709215,0.23915461624026696,12.451783890858326,11.20931208217185
Campaign_B,5670,1284,72,5695.3216758224235,9129.150194168526,0.8777063655372034,2937.2171758385284,0.22645502645502646,0.056074766355140186,79.10168994197811,1.60292090838754
Campaign_B,3190,1112,82,6871.417491132092,2209.523704004646,0.710551921842911,3687.0584798044238,0.34858934169279,0.0737410071942446,83.79777428209869,0.3215528247055497
Campaign_C,3712,883,260,7158.242540683604,18774.92641955845,0.6841451755198514,1641.588393749787,0.23787715517241378,0.2944507361268403,27.53170207955232,2.6228402171136085
Campaign_C,3192,559,133,2438.2343245164975,27788.120086520652,0.5565302102675745,221.52101357938454,0.17512531328320802,0.23792486583184258,18.33258890613908,11.396820972910815
Campaign_B,2248,1673,130,6712.943877228112,42151.19725797093,0.6844651852314412,679.7631903382031,0.7442170818505338,0.07770472205618649,51.63802982483163,6.27909275406841
Campaign_C,5033,1623,284,8274.510881572704,7246.798326872064,0.866499824053971,4577.738073668433,0.32247168686667993,0.17498459642637093,29.135601695678535,0.8757977880010587
Campaign_A,2997,837,129,975.1764798005661,40210.11103649538,0.7768459823027793,2493.0411149677925,0.27927927927927926,0.15412186379928317,7.559507595353225,41.233676026229396
Campaign_B,4687,608,173,9159.452286590507,43287.44325729412,0.5595242154978927,2295.185407595115,0.1297205035203755,0.2845394736842105,52.94481090514744,4.725985998165763
Campaign_A,5018,1777,295,780.2885238794563,8383.686863040855,0.5108051565794431,238.34343263495003,0.354125149461937,0.16601012943162632,2.6450458436591737,10.74434213303388
Campaign_A,2970,1927,274,3881.7248086397462,42728.12164590673,0.545864695348256,3656.7532604686503,0.6488215488215489,0.14218993253762324,14.166878863648709,11.007509226518232
Campaign_B,9389,580,170,650.2253642131396,49581.22482429681,0.4933675607660546,2663.9370006137906,0.061774416870806266,0.29310344827586204,3.8248550836067037,76.25236964463356
Campaign_C,6765,1786,98,1232.8791011260278,36615.10272136364,0.45260238281304377,1050.3006336282779,0.26400591278640057,0.054871220604703244,12.580398991081916,29.69885910785729
Campaign_A,2202,213,151,9156.098709210752,39453.71440942441,0.6305248959431302,594.8651128962331,0.09673024523160763,0.7089201877934272,60.63641529278643,4.309009291231777
Campaign_B,9135,848,212,3871.1778920884044,49726.348110384795,0.4623147824190472,1947.7699249783925,0.09282977558839628,0.25,18.2602730758887,12.845275907369544
Campaign_A,6567,1701,236,4535.329539038003,30668.581275771325,0.4945519067499074,4193.951722765377,0.25902238465052535,0.1387419165196943,19.217498046771198,6.762150580633771
Campaign_A,8667,460,231,2545.77162313425,16086.43271879622,0.7010285763867173,4333.208068045071,0.05307488173531787,0.5021739130434782,11.020656377204546,6.31888287724382
Campaign_A,6742,440,50,6172.4098167738375,42039.01086972673,0.49052960053476613,3034.0895829584,0.06526253337288639,0.11363636363636363,123.44819633547675,6.810793858094707
Campaign_A,6788,869,205,6150.630539439001,31109.80309806993,0.4351338720869966,3651.305314789206,0.1280200353565115,0.23590333716915995,30.003075802141467,5.057985989987208
Campaign_C,6408,860,77,4035.903722339583,29478.575762326873,0.5745638675153368,620.0211476442083,0.13420724094881398,0.08953488372093023,52.41433405635822,7.304082998599967
Campaign_A,9669,1068,273,3663.8312821512845,13428.142220187876,0.5211755042420821,2961.2240240658816,0.11045609680421967,0.2556179775280899,13.420627407147563,3.6650547435424756
Campaign_A,1922,548,11,8907.160927715584,38060.37920956145,0.6834178533969072,3351.4802322615496,0.2851196670135276,0.020072992700729927,809.7419025195985,4.273009045018206
Campaign_A,1419,1966,134,4141.200276600914,5001.696517144716,0.45630189652076514,1043.5285724232715,1.3854827343199436,0.0681586978636826,30.904479676126222,1.207789090859932
Campaign_C,3204,934,119,5188.259425466878,46290.0664689384,0.813473933225638,4406.765927905782,0.2915106117353308,0.12740899357601712,43.59881870140234,8.922080156925244
Campaign_A,2120,1303,95,3191.395243036841,16965.349577753754,0.8984284356893262,1015.2338507290478,0.6146226415094339,0.07290867229470453,33.593634137229905,5.315966304947553
Campaign_A,1950,1825,129,7974.31028189271,7260.957986709532,0.808889345675907,1601.7129312399295,0.9358974358974359,0.07068493150684932,61.816358774362094,0.9105436997099311
Campaign_C,3336,1530,136,4275.75749054137,22675.96012201852,0.6930548705707669,3121.75639276612,0.45863309352517984,0.08888888888888889,31.439393312804192,5.303378447487074
Campaign_C,6373,1789,264,5379.304942171083,3081.0255535701244,0.8733673019838868,3209.8328223971175,0.28071551859406874,0.1475684740078256,20.376155083981374,0.5727553255842427
Campaign_C,3243,1319,192,2906.8931155667833,34546.68351898335,0.7822051088798291,3511.9544678874677,0.40672217082947887,0.14556482183472327,15.140068310243663,11.884401023890922
Campaign_A,3645,1589,25,9882.766127241892,45232.570011822456,0.40580311734760444,604.4579796876181,0.43593964334705076,0.015733165512901194,395.3106450896757,4.5769139357794435
Campaign_C,5612,410,71,3269.2095387753675,42025.88734978693,0.6167495840259767,4254.848928146349,0.07305773342836779,0.17317073170731706,46.04520477148405,12.855060788036747
Campaign_C,2865,361,167,7822.05404360274,7241.104198946173,0.86802354467374,2687.593304802136,0.12600349040139616,0.4626038781163435,46.83864696768108,0.9257292468936984
Campaign_A,7028,1542,277,4561.208678389212,7187.285718278861,0.5902223718863981,2383.042880820088,0.21940808195788275,0.17963683527885863,16.466457322704734,1.575741481053449
Campaign_C,8326,505,44,2459.065348299329,40858.28963388894,0.41936834543903795,4906.433241341872,0.06065337496997358,0.08712871287128712,55.88784882498475,16.61537366713179
Campaign_A,7371,242,276,8097.328257666181,46288.45945555268,0.8103988012037497,3714.872569858048,0.0328313661646995,1.140495867768595,29.338145861109354,5.716510184915484
Campaign_B,7359,441,73,3669.2644957759103,23572.821661840968,0.8411210486555777,634.1298317659056,0.059926620464737054,0.1655328798185941,50.26389720240973,6.4243996825462455
Campaign_C,8863,1439,59,8719.336800279205,25449.58472877453,0.4883265322738197,3794.8688777698917,0.16236037459099628,0.04100069492703266,147.78536949625772,2.918752344554416
Campaign_B,4228,1224,264,9194.943256719318,16594.84002790057,0.6955372732637497,521.482223165704,0.28949858088930935,0.21568627450980393,34.8293305178762,1.8047789491004944
Campaign_A,4719,343,158,8668.326436217121,44818.990794564284,0.5055754914476491,185.97928443927503,0.07268489086670905,0.4606413994169096,54.862825545677985,5.1704318156854505
Campaign_C,3371,589,285,832.5751906646537,32600.242359325443,0.7955789304742806,2047.9481815859908,0.17472560071195492,0.4838709677419355,2.9213164584724693,39.15591375392812
Campaign_A,3891,111,181,7980.046777548503,15124.327281201056,0.5493527503476171,4968.211955455133,0.028527370855821126,1.6306306306306306,44.08865622954974,1.89526799814666
Campaign_B,4756,1362,210,4407.724931741866,15640.360681658329,0.5739183174098316,915.6754841645701,0.28637510513036163,0.15418502202643172,20.989166341627936,3.548397625501892
Campaign_A,5225,660,44,8800.36774173114,44668.80358011652,0.8647339695020557,3379.5895004576105,0.12631578947368421,0.06666666666666667,200.0083577666168,5.075788295561569
Campaign_C,1094,141,225,6560.565495505019,1668.067171385252,0.6619772937137973,908.3105277202908,0.12888482632541134,1.5957446808510638,29.158068868911194,0.25425661439217867
Campaign_C,3674,777,74,8419.609774367604,16813.60206360528,0.7683649481700363,3637.695526044011,0.2114861186717474,0.09523809523809523,113.77851046442707,1.9969574023242842
Campaign_B,7898,693,17,5244.601813734936,28163.47737960208,0.6213051778973572,2551.500657777239,0.08774373259052924,0.024531024531024532,308.5059890432315,5.369993448472211
Campaign_A,1793,1552,85,5582.742293689862,8262.655642866906,0.5639037714565655,3415.8599649424127,0.8655883993307306,0.0547680412371134,65.67932110223367,1.4800352959523375
Campaign_C,3116,1926,183,1871.6825052698387,5512.8389557799,0.7440129332335637,1054.2222207754612,0.6181001283697047,0.09501557632398754,10.227773252840649,2.945392148646022
Campaign_B,6779,1281,56,7947.879907548877,40948.54022343744,0.4851716657433517,3740.8602459764847,0.18896592417760733,0.04371584699453552,141.92642692051567,5.152133738777887
Campaign_C,7166,1339,24,4484.201310836231,44825.815043776856,0.6051499095617746,4978.314345132399,0.1868545911247558,0.017923823749066467,186.84172128484295,9.996387748126672
Campaign_C,1814,1793,156,5250.761123580035,41356.714619111284,0.5149703705622573,3344.9699780985006,0.9884233737596472,0.08700501952035694,33.65872515115407,7.876327573423061
Campaign_A,1345,1585,35,7958.428283909222,45040.606597130034,0.7826872318174101,2492.7259904607445,1.178438661710037,0.022082018927444796,227.38366525454921,5.659485138315006
Campaign_C,9554,233,102,6189.03130075467,28102.486581860205,0.9193148610903591,4619.711243665361,0.024387691019468284,0.43776824034334766,60.67677745837912,4.540692269310947
Campaign_A,3443,1190,241,2410.4379107053405,40800.647928526756,0.9475310324087265,128.46661904778767,0.3456288120824862,0.20252100840336135,10.001817056868633,16.926653761675905
Campaign_C,8783,1971,30,6107.210261933481,19818.08928116392,0.6476522457428748,3663.1214204648145,0.22441079357850394,0.015220700152207,203.5736753977827,3.245031435169503
Campaign_B,1984,1130,47,4372.51215080673,33647.125212472885,0.5388917143000445,4449.295258228374,0.5695564516129032,0.0415929203539823,93.03217342141978,7.695147332241257
Campaign_C,8790,1047,285,4960.492649416695,49452.94103806906,0.6435561537113783,355.2891889237394,0.11911262798634813,0.2722063037249284,17.40523736637437,9.969360814169182
Campaign_A,1827,1649,166,768.957106825344,12060.658468117244,0.8659981754794981,2277.817643558003,0.9025725232621784,0.10066707095209218,4.632271727863518,15.684435921152915
Campaign_A,4531,172,188,2495.2788204046756,20105.08756826295,0.5133031232036219,1063.3612970524946,0.037960715073935114,1.0930232558139534,13.272759683003594,8.057250918758
Campaign_B,8147,498,141,3169.8617731197683,24522.321488194197,0.923652608409108,2854.264919659759,0.061126795139315085,0.28313253012048195,22.481289171062187,7.736085433169978
Campaign_C,5451,1528,37,7273.120074658655,7762.758863982534,0.5880261728389831,3265.2376450881197,0.28031553843331497,0.024214659685863876,196.57081282861228,1.067321697469275
Campaign_C,4876,1798,269,609.1784963320955,4970.8919127877825,0.9421920126976676,1547.9847554973373,0.3687448728465956,0.1496106785317019,2.264604075583998,8.159992420477504
Campaign_B,6959,677,85,4383.383981676754,41656.42044975959,0.8612348881436792,2326.909264906599,0.09728409254203191,0.1255539143279173,51.56922331384416,9.503256074277337
Campaign_C,1126,958,76,9278.255269044463,48862.924268551724,0.8447137937810647,1432.7304521189694,0.8507992895204263,0.07933194154488518,122.08230617163767,5.2663914552529825
Campaign_C,4177,229,203,1562.8658572166764,20831.528127653273,0.574847570575306,1878.486264052813,0.05482403638975341,0.8864628820960698,7.698846587274268,13.32905702140832
Campaign_A,9795,1030,171,5406.031688076805,5294.84197353801,0.4048274665713612,839.7227856076967,0.10515569167942827,0.16601941747572815,31.61422039810997,0.979432285832873
Campaign_C,7024,1589,266,7971.962632713047,4224.776273838248,0.6101730998542934,4433.519245748876,0.22622437357630978,0.16740088105726872,29.969784333507697,0.5299543498236966
Campaign_C,6109,1329,81,9454.047421441108,44674.59211165464,0.5659951533144816,99.55153226772532,0.21754788017678833,0.060948081264108354,116.71663483260627,4.725446162913869
Campaign_B,5146,1911,96,7594.378075570321,23726.898236656318,0.4205683447248385,4417.9254728967535,0.37135639331519626,0.05023547880690738,79.1081049538575,3.1242714018915207
Campaign_B,8196,1891,271,7345.372712121858,16681.338511557202,0.6779508910782612,2879.8104478312057,0.23072230356271353,0.14331041776837652,27.104696354693203,2.270999602787816
Campaign_A,4368,365,223,8351.636856859743,24346.602290730578,0.6216672212055051,1691.7063286762366,0.08356227106227106,0.6109589041095891,37.45128635363113,2.9151892866047127
Campaign_C,4797,1660,162,4738.911599286665,16596.90063992502,0.7490060572578385,3629.1327710286323,0.34604961434229725,0.09759036144578313,29.252540736337437,3.5022600215676754
Campaign_C,2792,892,219,8155.523059869414,24962.75299007338,0.7416524772067458,2563.373151720188,0.3194842406876791,0.24551569506726456,37.23983132360463,3.0608402191769515
Campaign_C,6732,352,70,575.6618450817857,43118.263448978905,0.4664106497431741,2520.5878576326522,0.05228758169934641,0.19886363636363635,8.22374064402551,74.90206936131574
Campaign_A,4476,921,277,9283.330026079646,30022.767182042688,0.9373310503696424,595.2043004488838,0.20576407506702413,0.3007600434310532,33.51382680895179,3.234051476969985
Campaign_A,4417,1412,271,4711.411840413166,35038.034867698596,0.5028122861927958,1978.104328429773,0.31967398686891557,0.19192634560906516,17.38528354396002,7.436843998045806
Campaign_B,2645,263,227,5757.111784724602,18868.863135482494,0.6449007136205875,1243.2685119908463,0.09943289224952741,0.8631178707224335,25.361725923896927,3.2774877127707374
Campaign_A,4030,194,292,2921.381364691382,37186.78804701542,0.6684646488885542,127.69473270158426,0.04813895781637717,1.5051546391752577,10.004730700997882,12.729179591704515
Campaign_C,3872,1905,145,7554.042911984004,33664.23715908924,0.8471845384677661,1832.4931723714606,0.4919938016528926,0.07611548556430446,52.0968476688552,4.456452994949644
Campaign_C,4072,932,102,1228.0401615148637,6858.537889850766,0.45457627785205573,494.6195406567435,0.2288801571709234,0.10944206008583691,12.03960942661631,5.584945920164642
Campaign_A,2854,1233,118,8790.040124194935,29059.499802663646,0.6357543535646925,1321.3086867396667,0.4320252277505256,0.09570154095701541,74.49186545927911,3.3059575829098002
Campaign_C,5021,435,250,8367.109875560256,13580.431319178142,0.7456761936299121,507.95727485631755,0.08663612826130253,0.5747126436781609,33.468439502241026,1.6230731424772649
Campaign_C,5662,921,151,2552.571104325281,40400.687812046046,0.5183355918932305,549.6610465041742,0.16266336983398091,0.16395222584147665,16.90444439950517,15.827448545346254
Campaign_A,7514,337,246,8188.581783709992,21870.947714880032,0.7451073443213401,1035.105907355182,0.0448496140537663,0.7299703264094956,33.28691781995932,2.6709078925472958
Campaign_A,6031,480,186,7970.3984640840745,49739.52409462787,0.9080156606523089,4999.253760207681,0.07958879124523296,0.3875,42.85160464561331,6.240531677150439
Campaign_C,3708,1559,150,6506.057678662515,5532.5214590092255,0.9486349721449712,60.81150714338142,0.4204422869471413,0.09621552277100706,43.3737178577501,0.8503646497254195
Campaign_C,8112,998,198,4048.4416805470314,39237.045274267766,0.4178480922348717,3211.429548796006,0.1230276134122288,0.19839679358717435,20.446675154277937,9.691888477189574
Campaign_C,9393,582,58,3079.238164727745,34011.38494356567,0.5295735255345726,749.1563052314589,0.06196103481315873,0.09965635738831616,53.09031318496112,11.0453895165244
Campaign_B,4507,1001,199,2701.9441077488254,38607.442698944564,0.5706689136854336,4607.10927671834,0.22209895717772354,0.19880119880119881,13.57760858165239,14.288764370892581
Campaign_B,7456,1148,145,3526.785146254268,16068.959979032361,0.6195193552447313,513.4828220014647,0.15396995708154507,0.12630662020905922,24.322656181063916,4.556262803845281
Campaign_B,5212,1776,52,9083.805212609039,25110.669979737628,0.533241436671622,4777.562776274871,0.340752110514198,0.02927927927927928,174.68856178094305,2.764333821786715
Campaign_A,8970,1240,99,1237.5873718934222,40028.91746646171,0.5119183970054219,3074.0856180432156,0.13823857302118173,0.07983870967741935,12.500882544378001,32.344316349334
Campaign_B,9766,581,254,8374.277124403106,12394.525249421895,0.9250046133296249,56.276980731676716,0.059492115502764696,0.43717728055077454,32.96959497796499,1.4800710634836245
Campaign_A,1536,1515,201,3814.455712897324,12075.626642643952,0.9051868815237848,4475.33562968819,0.986328125,0.13267326732673268,18.977391606454347,3.165753531182497
Campaign_A,2625,1016,115,5455.194262107902,28001.496711451688,0.4258458755517146,2632.4734167662455,0.38704761904761903,0.11318897637795275,47.436471844416545,5.132997170412741
